target,weight,source,type
246925,1,208405,Undirected
208496,1,208406,Undirected
208641,1,208407,Undirected
440698,1,208407,Undirected
208525,3,208408,Undirected
209310,1,208408,Undirected
210114,1,208408,Undirected
208454,1,208409,Undirected
208603,4,208409,Undirected
209455,1,208409,Undirected
209830,1,208409,Undirected
208651,1,208410,Undirected
208718,2,208410,Undirected
208905,2,208410,Undirected
208494,1,208411,Undirected
208556,1,208411,Undirected
208585,1,208411,Undirected
208860,2,208411,Undirected
208971,2,208411,Undirected
209988,1,208411,Undirected
212285,1,208411,Undirected
246765,1,208411,Undirected
246784,1,208411,Undirected
208508,1,208412,Undirected
209512,1,208412,Undirected
258739,1,208412,Undirected
430520,2,208412,Undirected
208738,2,208413,Undirected
380689,1,208413,Undirected
208474,1,208414,Undirected
208863,1,208414,Undirected
209001,1,208414,Undirected
208442,2,208415,Undirected
208524,2,208415,Undirected
208560,1,208415,Undirected
208594,1,208415,Undirected
208700,1,208415,Undirected
208757,1,208415,Undirected
209270,1,208415,Undirected
209458,1,208415,Undirected
213333,2,208415,Undirected
213779,2,208415,Undirected
208759,1,208416,Undirected
208915,1,208416,Undirected
208950,1,208416,Undirected
209267,1,208416,Undirected
209499,1,208416,Undirected
209638,1,208416,Undirected
209655,1,208416,Undirected
209820,1,208416,Undirected
211088,1,208416,Undirected
208453,5,208417,Undirected
208517,5,208417,Undirected
208655,1,208417,Undirected
209272,1,208417,Undirected
209339,1,208417,Undirected
208697,2,208418,Undirected
208851,1,208418,Undirected
209036,1,208418,Undirected
209211,1,208418,Undirected
209463,1,208418,Undirected
209522,1,208418,Undirected
209543,1,208418,Undirected
209833,1,208418,Undirected
209899,1,208418,Undirected
226930,1,208418,Undirected
208505,1,208419,Undirected
208475,1,208420,Undirected
208482,1,208420,Undirected
208515,4,208420,Undirected
208606,1,208420,Undirected
208670,1,208420,Undirected
209262,1,208420,Undirected
209265,1,208420,Undirected
210005,1,208420,Undirected
211462,1,208420,Undirected
366708,1,208420,Undirected
436225,1,208420,Undirected
208477,1,208421,Undirected
208507,1,208421,Undirected
208586,3,208421,Undirected
208636,1,208421,Undirected
209565,1,208421,Undirected
210345,1,208421,Undirected
210366,1,208421,Undirected
210636,1,208421,Undirected
208698,3,208422,Undirected
208748,1,208423,Undirected
208764,1,208423,Undirected
208841,2,208423,Undirected
209077,2,208423,Undirected
209372,1,208423,Undirected
208638,4,208424,Undirected
208721,1,208427,Undirected
208888,1,208427,Undirected
209130,1,208427,Undirected
208522,1,208428,Undirected
208611,3,208428,Undirected
208753,3,208428,Undirected
208508,4,208429,Undirected
208853,2,208429,Undirected
209049,1,208429,Undirected
209425,1,208429,Undirected
208532,3,208430,Undirected
208619,1,208430,Undirected
209134,1,208430,Undirected
209583,1,208430,Undirected
209929,1,208430,Undirected
209058,14,208431,Undirected
209098,2,208431,Undirected
210115,13,208431,Undirected
210119,4,208431,Undirected
210124,1,208431,Undirected
210198,1,208431,Undirected
208577,1,208433,Undirected
208606,1,208433,Undirected
208671,1,208433,Undirected
208848,1,208433,Undirected
208947,1,208434,Undirected
208838,4,208435,Undirected
209074,2,208435,Undirected
209546,1,208437,Undirected
208690,5,208438,Undirected
209517,1,208439,Undirected
208546,1,208441,Undirected
208711,1,208441,Undirected
208864,1,208441,Undirected
209038,1,208441,Undirected
209185,1,208441,Undirected
209858,1,208441,Undirected
209199,4,208443,Undirected
209926,1,208443,Undirected
208670,1,208445,Undirected
208892,1,208445,Undirected
209569,1,208445,Undirected
209976,1,208445,Undirected
210015,1,208445,Undirected
208464,1,208446,Undirected
208497,3,208446,Undirected
208552,5,208446,Undirected
209279,1,208446,Undirected
208795,2,208447,Undirected
209070,1,208447,Undirected
210266,2,208447,Undirected
210327,2,208447,Undirected
210351,2,208447,Undirected
210387,1,208447,Undirected
211224,1,208447,Undirected
334364,2,208447,Undirected
208613,2,208448,Undirected
209007,1,208448,Undirected
209041,1,208448,Undirected
209680,1,208448,Undirected
210108,1,208449,Undirected
208489,1,208450,Undirected
208605,3,208450,Undirected
208632,1,208450,Undirected
209435,1,208450,Undirected
209742,1,208450,Undirected
208614,4,208451,Undirected
210006,1,208451,Undirected
208517,5,208453,Undirected
208655,1,208453,Undirected
209272,1,208453,Undirected
209339,1,208453,Undirected
208582,1,208454,Undirected
208603,1,208454,Undirected
208665,2,208454,Undirected
208678,1,208454,Undirected
208868,1,208454,Undirected
208895,1,208454,Undirected
208964,1,208454,Undirected
209302,1,208454,Undirected
209825,1,208454,Undirected
209830,1,208454,Undirected
209973,1,208454,Undirected
210067,1,208455,Undirected
421085,1,208455,Undirected
208485,1,208456,Undirected
208583,3,208456,Undirected
210344,1,208456,Undirected
210375,1,208456,Undirected
211138,1,208456,Undirected
211367,2,208456,Undirected
211377,2,208456,Undirected
211509,1,208456,Undirected
212477,1,208456,Undirected
208486,1,208457,Undirected
208926,2,208457,Undirected
209047,1,208457,Undirected
208658,1,208458,Undirected
209080,1,208458,Undirected
211036,1,208458,Undirected
209024,1,208460,Undirected
209429,1,208460,Undirected
267944,1,208460,Undirected
268005,1,208460,Undirected
208794,2,208463,Undirected
209468,1,208463,Undirected
390541,1,208463,Undirected
391632,1,208463,Undirected
208497,1,208464,Undirected
208552,1,208464,Undirected
209279,1,208464,Undirected
209284,1,208464,Undirected
209478,1,208464,Undirected
208473,3,208465,Undirected
208716,2,208465,Undirected
208817,1,208465,Undirected
209030,2,208465,Undirected
209053,1,208465,Undirected
209391,1,208465,Undirected
209417,1,208465,Undirected
209586,1,208465,Undirected
210091,1,208465,Undirected
208814,3,208466,Undirected
208861,2,208466,Undirected
208512,1,208467,Undirected
208830,2,208468,Undirected
208925,2,208468,Undirected
209179,1,208468,Undirected
209378,1,208468,Undirected
208519,1,208470,Undirected
209982,1,208470,Undirected
210290,1,208470,Undirected
210365,1,208470,Undirected
211631,2,208470,Undirected
208488,3,208471,Undirected
208581,10,208471,Undirected
208615,4,208471,Undirected
208969,6,208471,Undirected
209010,2,208471,Undirected
209152,2,208471,Undirected
209159,1,208471,Undirected
209216,1,208471,Undirected
209325,2,208471,Undirected
209473,1,208471,Undirected
209620,1,208471,Undirected
209696,1,208471,Undirected
209740,1,208471,Undirected
209787,1,208471,Undirected
209885,1,208471,Undirected
210110,1,208471,Undirected
211291,1,208471,Undirected
211434,1,208471,Undirected
272497,1,208471,Undirected
279103,1,208471,Undirected
305497,1,208471,Undirected
311439,1,208471,Undirected
388274,1,208471,Undirected
389016,2,208471,Undirected
393128,1,208471,Undirected
396826,1,208471,Undirected
208716,1,208473,Undirected
208817,1,208473,Undirected
209030,1,208473,Undirected
209053,2,208473,Undirected
209059,1,208473,Undirected
209586,1,208473,Undirected
210091,1,208473,Undirected
208538,1,208474,Undirected
208561,1,208474,Undirected
208587,1,208474,Undirected
208642,1,208474,Undirected
209245,1,208474,Undirected
209294,1,208474,Undirected
209552,1,208474,Undirected
208482,2,208475,Undirected
208515,2,208475,Undirected
208751,1,208475,Undirected
208920,1,208475,Undirected
209265,1,208475,Undirected
209448,1,208475,Undirected
209646,1,208475,Undirected
208659,1,208476,Undirected
208728,1,208476,Undirected
208788,2,208477,Undirected
208835,1,208477,Undirected
209628,1,208477,Undirected
209698,1,208477,Undirected
208758,3,208478,Undirected
208766,1,208478,Undirected
208952,2,208480,Undirected
209506,1,208480,Undirected
210070,2,208480,Undirected
208494,1,208481,Undirected
209389,1,208481,Undirected
209987,1,208481,Undirected
208515,3,208482,Undirected
208751,1,208482,Undirected
209265,1,208482,Undirected
209448,1,208482,Undirected
211264,2,208482,Undirected
208768,1,208483,Undirected
208845,1,208484,Undirected
208721,1,208486,Undirected
209406,3,208486,Undirected
208541,2,208487,Undirected
209033,1,208487,Undirected
209658,1,208487,Undirected
209694,1,208487,Undirected
209873,2,208487,Undirected
208581,3,208488,Undirected
208615,2,208488,Undirected
208969,1,208488,Undirected
209086,1,208488,Undirected
209152,1,208488,Undirected
209787,1,208488,Undirected
210110,1,208488,Undirected
211434,1,208488,Undirected
240670,1,208488,Undirected
388274,1,208488,Undirected
393128,1,208488,Undirected
437470,8,208490,Undirected
437999,11,208490,Undirected
438026,1,208490,Undirected
438084,1,208490,Undirected
439122,1,208490,Undirected
209168,1,208493,Undirected
209287,1,208493,Undirected
209756,1,208493,Undirected
210386,1,208493,Undirected
212378,1,208493,Undirected
212487,1,208493,Undirected
212548,1,208493,Undirected
338400,1,208493,Undirected
208512,1,208496,Undirected
208524,1,208496,Undirected
208594,1,208496,Undirected
208628,1,208496,Undirected
208757,1,208496,Undirected
209605,1,208496,Undirected
208886,1,208498,Undirected
209424,1,208498,Undirected
209697,1,208498,Undirected
209723,1,208498,Undirected
209943,1,208498,Undirected
208534,2,208499,Undirected
208781,1,208499,Undirected
208988,1,208499,Undirected
209076,1,208499,Undirected
209494,1,208499,Undirected
209580,1,208499,Undirected
209709,1,208499,Undirected
208817,1,208500,Undirected
208834,1,208500,Undirected
209005,1,208500,Undirected
209149,1,208500,Undirected
209172,1,208500,Undirected
208636,1,208501,Undirected
208682,1,208501,Undirected
208836,1,208501,Undirected
209064,1,208501,Undirected
208565,1,208503,Undirected
208932,1,208503,Undirected
209505,1,208503,Undirected
209732,1,208503,Undirected
209462,1,208504,Undirected
212120,1,208504,Undirected
209817,1,208506,Undirected
209551,1,208507,Undirected
209565,1,208507,Undirected
210061,2,208507,Undirected
208853,2,208508,Undirected
209049,1,208508,Undirected
209393,5,208508,Undirected
209425,1,208508,Undirected
268037,10,208508,Undirected
268053,12,208508,Undirected
268127,2,208508,Undirected
209150,1,208511,Undirected
209617,1,208511,Undirected
356442,2,208511,Undirected
356510,4,208511,Undirected
356772,1,208511,Undirected
208733,2,208513,Undirected
208580,4,208514,Undirected
209775,1,208514,Undirected
208606,1,208515,Undirected
208751,1,208515,Undirected
209265,1,208515,Undirected
209448,1,208515,Undirected
208529,1,208516,Undirected
208588,2,208516,Undirected
208648,2,208516,Undirected
209018,1,208516,Undirected
423977,1,208516,Undirected
208655,1,208517,Undirected
209272,1,208517,Undirected
209339,1,208517,Undirected
209510,7,208518,Undirected
208739,2,208519,Undirected
208799,1,208519,Undirected
208879,1,208519,Undirected
209407,1,208519,Undirected
208774,2,208520,Undirected
209278,2,208520,Undirected
209385,1,208520,Undirected
208658,2,208521,Undirected
209080,2,208521,Undirected
209314,1,208522,Undirected
208578,4,208523,Undirected
208594,3,208524,Undirected
208757,3,208524,Undirected
209458,1,208524,Undirected
209912,1,208524,Undirected
209310,1,208525,Undirected
210093,1,208525,Undirected
210114,1,208525,Undirected
208727,1,208526,Undirected
208910,2,208527,Undirected
208930,1,208527,Undirected
209307,1,208527,Undirected
209334,1,208527,Undirected
209373,1,208527,Undirected
208604,2,208528,Undirected
208691,1,208528,Undirected
209039,3,208528,Undirected
209492,1,208528,Undirected
209542,3,208528,Undirected
252106,4,208528,Undirected
252150,1,208528,Undirected
267912,1,208528,Undirected
208966,1,208529,Undirected
209808,1,208529,Undirected
272507,1,208529,Undirected
208751,1,208530,Undirected
209261,1,208530,Undirected
209986,1,208530,Undirected
209208,1,208532,Undirected
209929,1,208532,Undirected
436035,5,208533,Undirected
436046,2,208533,Undirected
436070,3,208533,Undirected
208844,1,208534,Undirected
208961,1,208534,Undirected
208972,1,208534,Undirected
208988,1,208534,Undirected
209295,1,208536,Undirected
208631,3,208537,Undirected
208957,2,208537,Undirected
209104,1,208537,Undirected
209179,1,208537,Undirected
209800,1,208537,Undirected
208612,3,208540,Undirected
208985,1,208540,Undirected
209972,1,208540,Undirected
208692,1,208542,Undirected
208913,1,208542,Undirected
208984,1,208542,Undirected
209051,2,208542,Undirected
209110,1,208542,Undirected
209322,1,208542,Undirected
209323,1,208542,Undirected
208914,1,208543,Undirected
210993,3,208543,Undirected
224562,1,208543,Undirected
208577,1,208544,Undirected
208642,2,208544,Undirected
208548,1,208545,Undirected
208964,1,208545,Undirected
209100,1,208545,Undirected
209719,1,208545,Undirected
210130,1,208545,Undirected
210160,1,208545,Undirected
208711,1,208546,Undirected
208842,1,208546,Undirected
209106,1,208546,Undirected
208923,1,208547,Undirected
246925,1,208547,Undirected
208729,1,208548,Undirected
209100,2,208548,Undirected
208677,4,208549,Undirected
208805,2,208549,Undirected
209241,1,208549,Undirected
209668,1,208549,Undirected
208751,1,208550,Undirected
208993,1,208550,Undirected
209736,1,208550,Undirected
208608,1,208551,Undirected
208660,1,208551,Undirected
208684,3,208551,Undirected
208880,2,208551,Undirected
209087,1,208551,Undirected
209314,1,208551,Undirected
209559,1,208551,Undirected
209587,1,208551,Undirected
209895,1,208551,Undirected
210056,1,208551,Undirected
208668,1,208554,Undirected
208729,1,208554,Undirected
208596,3,208555,Undirected
208860,1,208556,Undirected
208971,1,208556,Undirected
208602,5,208557,Undirected
209140,3,208557,Undirected
209102,1,208559,Undirected
209210,1,208559,Undirected
209433,1,208559,Undirected
209508,1,208559,Undirected
208587,1,208561,Undirected
209851,1,208561,Undirected
208809,1,208562,Undirected
209015,1,208562,Undirected
209189,1,208562,Undirected
209354,1,208562,Undirected
209878,1,208562,Undirected
208778,2,208563,Undirected
208777,2,208565,Undirected
208932,1,208565,Undirected
209120,1,208565,Undirected
209732,1,208565,Undirected
209853,1,208565,Undirected
209947,1,208565,Undirected
211896,1,208565,Undirected
209490,1,208566,Undirected
209731,1,208566,Undirected
208875,1,208567,Undirected
209005,1,208567,Undirected
209039,1,208567,Undirected
209438,1,208567,Undirected
209923,1,208567,Undirected
208858,2,208568,Undirected
209024,1,208568,Undirected
209075,1,208568,Undirected
210462,1,208568,Undirected
208742,2,208570,Undirected
208908,2,208570,Undirected
208652,1,208571,Undirected
209491,1,208571,Undirected
209574,1,208571,Undirected
209584,1,208571,Undirected
208794,1,208572,Undirected
209367,1,208572,Undirected
209024,1,208574,Undirected
209054,1,208574,Undirected
209525,3,208574,Undirected
210801,1,208574,Undirected
209019,1,208575,Undirected
208812,1,208576,Undirected
210349,3,208576,Undirected
210703,1,208576,Undirected
296008,1,208576,Undirected
296687,1,208576,Undirected
297053,1,208576,Undirected
297851,1,208576,Undirected
298043,1,208576,Undirected
331127,1,208576,Undirected
335232,1,208576,Undirected
209293,1,208577,Undirected
208899,1,208579,Undirected
209673,1,208579,Undirected
208665,2,208582,Undirected
209302,1,208582,Undirected
211404,1,208582,Undirected
209146,1,208583,Undirected
211070,1,208583,Undirected
212340,1,208583,Undirected
212477,2,208583,Undirected
212562,1,208583,Undirected
232144,1,208583,Undirected
249080,1,208583,Undirected
257684,1,208583,Undirected
257713,1,208583,Undirected
257824,1,208583,Undirected
208636,1,208586,Undirected
356445,1,208586,Undirected
356451,1,208586,Undirected
356647,1,208586,Undirected
356921,1,208586,Undirected
357281,1,208586,Undirected
209054,1,208587,Undirected
208648,4,208588,Undirected
209018,1,208588,Undirected
208875,1,208589,Undirected
208934,1,208589,Undirected
209005,8,208589,Undirected
209039,1,208589,Undirected
209296,4,208589,Undirected
209923,1,208589,Undirected
209940,1,208589,Undirected
209990,2,208589,Undirected
267748,1,208589,Undirected
445463,1,208589,Undirected
208608,1,208590,Undirected
208633,1,208590,Undirected
412508,1,208590,Undirected
209418,2,208591,Undirected
208806,2,208592,Undirected
208901,1,208593,Undirected
356442,2,208593,Undirected
356510,1,208593,Undirected
356541,1,208593,Undirected
208757,3,208594,Undirected
209912,1,208594,Undirected
208623,4,208595,Undirected
208810,3,208595,Undirected
209006,1,208595,Undirected
209400,1,208595,Undirected
209610,1,208595,Undirected
208635,1,208597,Undirected
209080,1,208597,Undirected
209224,1,208597,Undirected
209944,1,208597,Undirected
212230,1,208597,Undirected
208790,3,208598,Undirected
209231,1,208598,Undirected
380553,3,208599,Undirected
380696,1,208599,Undirected
381039,1,208599,Undirected
382902,1,208599,Undirected
428289,2,208599,Undirected
429073,2,208599,Undirected
209140,2,208602,Undirected
209455,1,208603,Undirected
209830,1,208603,Undirected
208691,3,208604,Undirected
209492,1,208604,Undirected
208632,1,208605,Undirected
209435,1,208605,Undirected
209742,1,208605,Undirected
209187,1,208606,Undirected
208644,4,208607,Undirected
287706,1,208607,Undirected
208660,2,208608,Undirected
208684,1,208608,Undirected
208880,1,208608,Undirected
209087,2,208608,Undirected
209559,1,208608,Undirected
208986,2,208609,Undirected
209821,1,208609,Undirected
208721,1,208610,Undirected
208753,3,208611,Undirected
209183,1,208611,Undirected
208985,1,208612,Undirected
209609,1,208612,Undirected
209866,1,208612,Undirected
209972,1,208612,Undirected
209107,2,208613,Undirected
209591,1,208613,Undirected
209680,1,208613,Undirected
210006,1,208614,Undirected
208672,1,208615,Undirected
208943,1,208615,Undirected
208969,3,208615,Undirected
209010,1,208615,Undirected
209152,1,208615,Undirected
209325,2,208615,Undirected
209787,1,208615,Undirected
210110,1,208615,Undirected
211434,1,208615,Undirected
388274,1,208615,Undirected
389016,2,208615,Undirected
209263,1,208616,Undirected
209344,1,208616,Undirected
286372,2,208616,Undirected
208778,1,208617,Undirected
209277,1,208617,Undirected
209420,1,208617,Undirected
208657,3,208618,Undirected
209387,1,208618,Undirected
208921,2,208619,Undirected
209017,1,208619,Undirected
209134,1,208619,Undirected
281001,4,208621,Undirected
281003,2,208621,Undirected
281012,1,208621,Undirected
281028,1,208621,Undirected
422717,1,208621,Undirected
423213,1,208621,Undirected
208944,1,208622,Undirected
209713,1,208622,Undirected
208810,3,208623,Undirected
209006,1,208623,Undirected
209400,1,208623,Undirected
209610,1,208623,Undirected
208782,1,208625,Undirected
209297,1,208625,Undirected
209783,1,208625,Undirected
246774,1,208625,Undirected
210266,1,208627,Undirected
210280,1,208627,Undirected
210361,1,208627,Undirected
210394,1,208627,Undirected
210647,1,208627,Undirected
209605,3,208628,Undirected
370377,1,208628,Undirected
208639,4,208629,Undirected
210368,4,208629,Undirected
209223,1,208630,Undirected
208957,1,208631,Undirected
209104,1,208631,Undirected
209365,1,208631,Undirected
210111,1,208633,Undirected
209224,1,208635,Undirected
209470,1,208635,Undirected
209944,1,208635,Undirected
210368,4,208639,Undirected
209047,1,208640,Undirected
440698,1,208641,Undirected
208666,1,208642,Undirected
257696,1,208642,Undirected
257715,1,208642,Undirected
257725,1,208642,Undirected
257729,1,208642,Undirected
208693,3,208643,Undirected
209226,1,208643,Undirected
210009,1,208643,Undirected
287706,1,208644,Undirected
209052,1,208645,Undirected
209218,1,208645,Undirected
209504,1,208645,Undirected
210988,1,208645,Undirected
209024,1,208647,Undirected
210427,1,208647,Undirected
209018,1,208648,Undirected
209595,1,208649,Undirected
209889,1,208649,Undirected
209807,1,208650,Undirected
211347,3,208651,Undirected
208714,3,208652,Undirected
208974,2,208653,Undirected
209409,1,208656,Undirected
209480,3,208656,Undirected
209577,4,208656,Undirected
209859,2,208656,Undirected
209886,1,208656,Undirected
209946,1,208656,Undirected
210468,1,208656,Undirected
210538,1,208656,Undirected
210691,1,208656,Undirected
210927,1,208656,Undirected
209080,1,208658,Undirected
208684,1,208660,Undirected
208880,1,208660,Undirected
209087,2,208660,Undirected
209559,1,208660,Undirected
208749,1,208661,Undirected
208999,2,208661,Undirected
210052,1,208661,Undirected
211015,1,208661,Undirected
257707,1,208661,Undirected
209160,1,208664,Undirected
208678,1,208665,Undirected
209302,1,208665,Undirected
208724,2,208668,Undirected
208729,1,208668,Undirected
208892,1,208670,Undirected
209196,1,208670,Undirected
209370,1,208670,Undirected
210005,1,208670,Undirected
211462,1,208670,Undirected
366708,1,208670,Undirected
208943,2,208672,Undirected
209330,1,208672,Undirected
208840,1,208673,Undirected
208933,1,208673,Undirected
209538,1,208673,Undirected
209003,3,208674,Undirected
209540,1,208674,Undirected
240615,1,208674,Undirected
240627,1,208674,Undirected
257719,1,208674,Undirected
328790,1,208674,Undirected
209314,1,208675,Undirected
220486,1,208675,Undirected
356445,1,208675,Undirected
208742,1,208676,Undirected
209678,1,208676,Undirected
208805,3,208677,Undirected
209241,1,208677,Undirected
209668,1,208677,Undirected
397654,2,208678,Undirected
398760,1,208678,Undirected
399049,1,208678,Undirected
209911,1,208679,Undirected
209953,1,208679,Undirected
211285,1,208679,Undirected
209335,1,208680,Undirected
208715,1,208681,Undirected
209086,2,208681,Undirected
209216,1,208681,Undirected
211000,1,208681,Undirected
211291,1,208681,Undirected
217608,1,208681,Undirected
240726,2,208681,Undirected
240741,1,208681,Undirected
241083,2,208681,Undirected
272497,1,208681,Undirected
356021,2,208681,Undirected
356028,1,208681,Undirected
356032,2,208681,Undirected
356034,8,208681,Undirected
356048,1,208681,Undirected
356092,2,208681,Undirected
356119,2,208681,Undirected
356142,1,208681,Undirected
356177,1,208681,Undirected
356219,4,208681,Undirected
356244,1,208681,Undirected
388081,1,208681,Undirected
388102,1,208681,Undirected
388146,4,208681,Undirected
388180,1,208681,Undirected
388530,1,208681,Undirected
390097,1,208681,Undirected
208836,2,208682,Undirected
209064,2,208682,Undirected
209560,1,208683,Undirected
208880,2,208684,Undirected
209087,1,208684,Undirected
209559,1,208684,Undirected
209587,1,208684,Undirected
208812,2,208686,Undirected
210277,1,208686,Undirected
210402,1,208686,Undirected
208984,1,208692,Undirected
209051,1,208692,Undirected
209110,1,208692,Undirected
209322,1,208692,Undirected
209226,1,208693,Undirected
363176,1,208694,Undirected
411386,1,208694,Undirected
411743,1,208694,Undirected
208997,1,208696,Undirected
246852,1,208696,Undirected
208821,2,208704,Undirected
209040,2,208704,Undirected
209336,1,208704,Undirected
209199,1,208708,Undirected
209127,1,208709,Undirected
208771,3,208710,Undirected
208906,1,208710,Undirected
208976,1,208710,Undirected
434827,1,208710,Undirected
208864,1,208711,Undirected
209038,1,208711,Undirected
208878,1,208713,Undirected
209410,1,208713,Undirected
211019,8,208713,Undirected
211973,2,208713,Undirected
397381,8,208713,Undirected
208843,1,208716,Undirected
209030,2,208716,Undirected
209382,1,208716,Undirected
209778,1,208716,Undirected
210091,1,208716,Undirected
208800,2,208718,Undirected
208905,2,208718,Undirected
212285,2,208718,Undirected
246773,1,208718,Undirected
209082,1,208722,Undirected
209397,1,208722,Undirected
208783,3,208723,Undirected
208828,2,208723,Undirected
209328,1,208723,Undirected
209403,1,208725,Undirected
209426,1,208725,Undirected
212190,1,208725,Undirected
212218,1,208725,Undirected
210000,1,208726,Undirected
209431,1,208729,Undirected
211854,2,208730,Undirected
208892,1,208734,Undirected
209738,1,208734,Undirected
209525,2,208737,Undirected
208938,1,208738,Undirected
208785,1,208739,Undirected
208799,1,208739,Undirected
209007,1,208739,Undirected
209407,1,208739,Undirected
208845,1,208741,Undirected
210350,3,208745,Undirected
210359,1,208745,Undirected
210360,3,208745,Undirected
208916,3,208747,Undirected
208990,1,208748,Undirected
209011,1,208748,Undirected
210004,1,208748,Undirected
210085,1,208748,Undirected
208999,1,208749,Undirected
209255,1,208749,Undirected
210052,1,208749,Undirected
257707,1,208749,Undirected
209269,1,208750,Undirected
208993,1,208751,Undirected
209261,1,208751,Undirected
209448,1,208751,Undirected
209736,1,208751,Undirected
209986,1,208751,Undirected
209402,1,208754,Undirected
209645,2,208754,Undirected
211242,1,208754,Undirected
211275,1,208754,Undirected
442874,1,208754,Undirected
209618,1,208755,Undirected
209940,1,208755,Undirected
246769,1,208755,Undirected
208997,1,208756,Undirected
209364,1,208756,Undirected
209912,1,208757,Undirected
209267,1,208759,Undirected
209607,3,208761,Undirected
209875,1,208761,Undirected
210667,1,208761,Undirected
209737,1,208762,Undirected
209346,1,208763,Undirected
209555,1,208763,Undirected
208841,1,208764,Undirected
209011,2,208764,Undirected
209077,1,208764,Undirected
209372,1,208764,Undirected
209527,3,208765,Undirected
209165,1,208767,Undirected
209516,1,208767,Undirected
208906,1,208771,Undirected
208976,1,208771,Undirected
434827,1,208771,Undirected
209278,1,208774,Undirected
208946,2,208775,Undirected
209679,1,208775,Undirected
410760,1,208775,Undirected
208932,1,208777,Undirected
209120,1,208777,Undirected
209849,1,208777,Undirected
209947,1,208777,Undirected
211896,1,208777,Undirected
209277,1,208778,Undirected
210984,3,208779,Undirected
210985,19,208779,Undirected
210987,1,208779,Undirected
210991,3,208779,Undirected
210992,1,208779,Undirected
210994,1,208779,Undirected
211058,1,208779,Undirected
211073,1,208779,Undirected
211101,3,208779,Undirected
211153,1,208779,Undirected
211218,8,208779,Undirected
211284,1,208779,Undirected
211315,1,208779,Undirected
212358,1,208779,Undirected
252380,1,208779,Undirected
254234,6,208779,Undirected
258701,1,208779,Undirected
388094,1,208779,Undirected
388426,1,208779,Undirected
388538,1,208779,Undirected
388852,1,208779,Undirected
388914,1,208779,Undirected
390350,1,208779,Undirected
427920,1,208779,Undirected
211002,1,208780,Undirected
211619,1,208780,Undirected
212352,1,208780,Undirected
245269,1,208780,Undirected
245344,2,208780,Undirected
245348,2,208780,Undirected
245359,1,208780,Undirected
245456,1,208780,Undirected
249028,6,208780,Undirected
249033,1,208780,Undirected
249038,3,208780,Undirected
436757,1,208780,Undirected
209076,1,208781,Undirected
209133,1,208781,Undirected
209494,1,208781,Undirected
208828,2,208783,Undirected
209328,1,208783,Undirected
208818,1,208785,Undirected
209007,1,208785,Undirected
209693,1,208785,Undirected
211021,1,208785,Undirected
212351,4,208785,Undirected
212357,1,208785,Undirected
249041,1,208785,Undirected
249059,1,208785,Undirected
249061,1,208785,Undirected
249063,1,208785,Undirected
210019,1,208786,Undirected
209326,1,208787,Undirected
208835,1,208788,Undirected
209628,1,208788,Undirected
209698,1,208788,Undirected
209093,1,208789,Undirected
266605,1,208789,Undirected
208866,2,208792,Undirected
208930,1,208792,Undirected
209827,1,208792,Undirected
208927,1,208794,Undirected
209367,1,208794,Undirected
209468,1,208794,Undirected
209593,1,208794,Undirected
390541,1,208794,Undirected
391632,1,208794,Undirected
210327,1,208795,Undirected
210351,1,208795,Undirected
211224,1,208795,Undirected
334364,1,208795,Undirected
209118,1,208796,Undirected
209113,1,208797,Undirected
208913,3,208803,Undirected
208945,6,208803,Undirected
209078,2,208803,Undirected
209190,6,208803,Undirected
209233,5,208803,Undirected
209249,1,208803,Undirected
209254,1,208803,Undirected
209674,1,208803,Undirected
210044,1,208803,Undirected
211095,1,208803,Undirected
257735,3,208803,Undirected
209525,2,208804,Undirected
209075,1,208806,Undirected
210259,1,208806,Undirected
208996,2,208807,Undirected
210099,1,208807,Undirected
211297,1,208807,Undirected
212454,1,208807,Undirected
209015,1,208809,Undirected
209350,1,208809,Undirected
209354,1,208809,Undirected
209006,1,208810,Undirected
209610,1,208810,Undirected
209116,2,208811,Undirected
209239,1,208811,Undirected
209663,1,208811,Undirected
210703,1,208812,Undirected
209032,1,208813,Undirected
209141,1,208813,Undirected
209767,1,208813,Undirected
209796,1,208813,Undirected
209452,1,208815,Undirected
213425,1,208815,Undirected
209615,1,208816,Undirected
209149,1,208817,Undirected
209340,1,208819,Undirected
367973,2,208820,Undirected
209040,2,208821,Undirected
208918,2,208825,Undirected
209035,2,208825,Undirected
209179,1,208830,Undirected
209378,1,208830,Undirected
209045,1,208832,Undirected
209056,2,208832,Undirected
209042,2,208833,Undirected
212070,1,208833,Undirected
209422,1,208835,Undirected
209628,1,208835,Undirected
209064,2,208836,Undirected
209016,1,208840,Undirected
209538,1,208840,Undirected
209561,1,208840,Undirected
209077,2,208841,Undirected
209372,1,208841,Undirected
208857,1,208842,Undirected
209382,1,208843,Undirected
209778,1,208843,Undirected
208988,1,208844,Undirected
210461,1,208846,Undirected
211877,2,208846,Undirected
208915,1,208847,Undirected
213425,1,208847,Undirected
366410,1,208847,Undirected
249215,2,208848,Undirected
209036,2,208851,Undirected
209092,1,208851,Undirected
209211,1,208851,Undirected
209237,1,208851,Undirected
209543,1,208851,Undirected
209899,1,208851,Undirected
210089,1,208852,Undirected
210290,1,208852,Undirected
210487,1,208852,Undirected
210567,1,208852,Undirected
210614,1,208852,Undirected
